sentences,labels
1-May-18,0
2-May-18,0
04Mav18,0
04.May;18,0
4-May-18,0
"04-,May-18",0
4-May-18,0
4-May-18,0
os.Mav18,0
05.May;18,0
5-May-18,0
05Alay-18,0
7-May-18,0
7-May-18,0
07Xav18,0
07Nay;18,0
07Alay-18,0
07Alay-18,0
7-May-18,0
7-May-18,0
07Xav18,0
07Nay;18,0
8-May-18,0
8-May-18,0
9-May-18,0
09-May-1B,0
09.Mav18,0
10.May;18,0
10-May-18,0
10-May-18,0
104„lay-18,0
ICJ-May-18,0
10.Mav18,0
10.Mav18,0
10-May-18,0
WMay-18,0
Il-May-18,0
Il-May-18,0
1%Mav18,0
IINay;18,0
Imlay-18,0
Imlay-18,0
12-May-18,0
12-May-18,0
12Mav18,0
12May;18,0
12Alay-18,0
Imlay-18,0
12-May-18,0
12-May-18,0
13Mav18,0
13.May;18,0
14-May-18,0
"14-,May-18",0
14-May-18,0
14-May-1B,0
IzVMav18,0
14.May;18,0
14-May-18,0
15Alay-18,0
15-May-18,0
Is-May-1B,0
BMav18,0
15.Mav18,0
15-May-18,0
15Alay-18,0
15-May-18,0
15-May-1B,0
Is-Mavi8,0
15.Mav18,0
16-May-18,0
16-May-18,0
16-May-18,0
16-May-1B,0
16Mav18,0
IFYM 18,0
Destination Time,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
11:01:56,0
10:17:06,0
21; 25 ; 47,0
22:21:28,0
17:29.4g,0
10:59:07,0
Called,0
9039909318,0
9329564655,0
9617856550,0
9301070317,0
9.17E+11,0
8120988460,0
9617856550,0
9301070317,0
9301070317,0
9301070317,0
9617856550,0
9873700195,0
9926535648,0
9301070317,0
9.17E+11,0
9301070317,0
18002331912,0
18002331912,0
9109979268,0
9109979268,0
9301070317,0
9301070317,0
9301070317,0
9329564655,0
9301070317,0
9301070317,0
9301070317,0
9301070317,0
9.17E+11,0
9329564655,0
9301070317,0
9329564655,0
9329564655,0
9301070317,0
9300918389,0
7771039132,0
9.19E+11,0
9329564655,0
7771039132,0
7771039132,0
8349411378,0
8349411378,0
9329564655,0
9617856550,0
9713105094,0
7771039132,0
0777103g132,0
7771039132,0
8349411378,0
7771039132,0
7771039132,0
7771039132,0
9752701942,0
9.17E+11,0
18001023166,0
9301870133,0
9301870133,0
7771039132,0
7771039132,0
9301070317,0
9329564655,0
9301070317,0
9301070317,0
9301070317,0
g174151231g7,0
7389022396,0
7771039132,0
9669504105,0
8085815533,0
8085815533,0
0755428ggg2,0
9.17E+11,0
9329564655,0
9300918389,0
9300918389,0
7771039132,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
out,0
out,0
out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
Out,0
out,0
Out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
Out,0
out,0
Out,0
Out,0
out,0
Out,0
Out,0
Out,0
out,0
Out,0
Duration,0
mm:SS,0
0:41,0
0:13,0
1:12,0
0:12,0
0:27,0
0:10,0
0:36,0
0:47,0
0:16,0
0:36,0
0:10,0
0:27,0
0:20,0
0:32,0
0:25,0
2:34,0
0:31,0
0:16,0
0:15,0
0:27,0
0:20,0
0:37,0
0:50,0
0:13,0
0:08,0
0:24,0
0:30,0
0:16,0
0:59,0
0:13,0
0:27,0
1:10,0
0:41,0
3:36,0
14:03,0
0:20,0
0:32,0
9:18,0
3:40,0
3:02,0
13:51,0
1:11,0
1:17,0
0:11,0
3:28,0
14:17,0
7:12,0
4:10,0
5:22,0
36:35:00,0
0:20,0
2:30,0
3:29,0
0:31,0
0:25,0
10:18,0
6:42,0
1:40,0
1:54,0
2:19,0
0:36,0
1:15,0
0:21,0
2:10,0
6:40,0
1:17,0
2:20,0
0:17,0
0:29,0
1:35,0
0:52,0
0:26,0
3:01,0
0,0
o_oo,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
o_oo,0
0,0
0,0
0,0
O. 00,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
o_oo,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NO.,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
92,0
93,0
94,0
95,0
96,0
98,0
99,0
16-May-18,0
17-May-18,0
17Nay.18,0
17 Nay;18,0
17 Nay-18,0
17 Alay-18,0
174May-18,0
17-May-18,0
17Nay.18,0
17 wan8,0
18-May-18,0
18-May-18,0
18-May-18,0
18-May-18,0
18May.18,0
18.MabE18,0
18-May-18,0
18-May-18,0
18-May-18,0
18-May-18,0
18May.18,0
19MabE18,0
100 WMay-18,0
10t 19-May-18,0
102 19-May-18,0
103 IYMay.18,0
10419May;18,0
105,0
106,0
107 21-May-18,0
108 21-May-18,0
1092LMay.18,0
110,0
11121Alay-18,0
112 21Alay-18,0
113 21-May-18,0
114 21-May-18,0
115 2%May.18,0
116,0
117 22alay-18,0
118 22Nay-18,0
119 22-May-18,0
120 23-May-18,0
12123.May.18,0
122 23MabE18,0
123 23Nay-18,0
124 23Nay-18,0
125 24-May-18,0
126 24-May-18,0
127 24May.18,0
128,0
129 unlay-18,0
130 24-Nlay-18,0
13t 24-May-18,0
132 25-May-18,0
13325.May.18,0
134 2&MabE18,0
135 26-May-18,0
136 26-May-18,0
137 26-May-18,0
138 2&May-1B,0
13926May.18,0
140 2&MabE18,0
14126May-18,0
142 26May-18,0
143 26-May-18,0
144 27-May-18,0
145 27Nay.18,0
146,0
147 27+.•lay-18,0
148 27 Alay-18,0
149 28-May-18,0
150 28-May-18,0
15128May.18,0
152 18,0
Destination,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
IDEA MP,0
T Ota I,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
of,0
mm:SS,0
5:14,0
1:59,0
0:22,0
0:18,0
2:03,0
11:58,0
6:24,0
1:46,0
3:34,0
5:56,0
0:59,0
0:24,0
0:15,0
6:27,0
0:39,0
0:21,0
2:07,0
18:23,0
16:47,0
0:52,0
4:20,0
1:40,0
1:31,0
7:19,0
10:58,0
8:39,0
0:37,0
1:08,0
37:37:00,0
2:41,0
1:44,0
0:43,0
9:25,0
0:28,0
3:05,0
3:53,0
0:27,0
0:38,0
0:33,0
0:33,0
1229,0
1:32,0
1:03,0
0:21,0
0:07,0
1953,0
0:50,0
0:32,0
11:11,0
0:38,0
16:13,0
6:31,0
1:08,0
4:31,0
7:51,0
2:41,0
1:54,0
109,0
1:08,0
12:47,0
2:23,0
0:22,0
0:10,0
100,0
16:12,0
3:40,0
10:30,0
2:07,0
2:38,0
0:45,0
2:00,0
1:10,0
0:44,0
5:32,0
8:11,0
89,0
o,0
O,0
O,0
iäää,0
O,0
g,0
O,0
co,0
0,0
z,0
0,0
o,0
o,0
O,0
o,0
o,0
O,0
O,0
o,0
o,0
o,0
Z,0
u,0
z,0
O,0
O,0
"o,",0
O,0
o,0
O,0
O,0
O,0
O,0
o,0
8,0
O,0
O,0
o,0
O,0
O,0
a_,0
o,0
g,0
O,0
o,0
o,0
O,0
O,0
o,0
8,0
o,0
O,0
g,0
O,0
o,0
o,0
o,0
O,0
o,0
o,0
o,0
o,0
o,0
o,0
o,0
o,0
0,0
a_,0
O,0
8,0
o,0
o,0
Idea,0
Monthly Charges,0
Rate Plan Description,0
449 FWP Plan Y,0
449 FWP Plan N,0
WIPRO LIMITED,0
WIPRO LIMITED,0
Account No.:,0
1.00E+11,0
Charges for Mobile No.,0
9071775196,0
01-May-2018 -31-May-2018,0
01-May-2018 -31-May-2018,0
State GST/ UTGST,0
IGST,0
TOtalTax,0
Page 48,0
439905649,0
01-uun-2018,0
0,0
449,0
449,0
40.41,0
40.41,0
0,0
80.82,0
529.82,0
of,0
89,0
Idea,0
Monthly Charges,0
Rate Plan Description,0
Enterprise 499,0
WIPRO LTD,0
WIPRO LIMITED,0
Account No.:,0
1.00E+11,0
Charges for Mobile No.,0
8722933931,0
03-May-2018 - 31-May-2018,0
Description,0
Premium NO. Charges,0
Plan Enrollment Fees,0
Activation Fee,0
Description,0
RSIOO Disc for 6 mth N499,0
Central CST,0
State CST/ UTGST,0
IGST,0
TotalTax,0
Startdate,0
Validity(days),0
439905649,0
01-uun-2018,0
466.81,0
466.81,0
0,0
0,0
0,0
0,0
-93.55,0
-93.55,0
33.59,0
33.59,0
0,0
67.18,0
440.44,0
of,0
89,0
Idea,0
Monthly Charges,0
Rate Plan Description,0
Enterprise 499,0
WIPRO LTD,0
WIPRO LIMITED,0
Account No.:,0
1.00E+11,0
Charges for Mobile No.,0
8722934490,0
03-May-2018 - 31-May-2018,0
Description,0
Premium NO. Charges,0
Plan Enrollment Fees,0
Activation Fee,0
Description,0
RSIOO Disc for 6 mth N499,0
Central CST,0
State CST/ UTGST,0
IGST,0
TotalTax,0
Startdate,0
Validity(days),0
Page 50,0
439905649,0
01-uun-2018,0
466.81,0
466.81,0
0,0
0,0
0,0
0,0
-93.55,0
-93.55,0
33.59,0
33.59,0
0,0
67.18,0
440.44,0
of,0
89,0
Idea,0
Monthly Charges,0
Rate Plan Description,0
Ultimate 499,0
Ultimate 499,0
WIPRO LIMITED,0
WIPRO LIMITED,0
Account No.:,0
1.00E+11,0
Charges for Mobile No.,0
8744978642,0
01-May-2018 -31-May-2018,0
01-May-2018 -31-May-2018,0
State GST/ UTGST,0
IGST,0
TOtalTax,0
Page 6,0
439905649,0
01-uun-2018,0
0,0
499,0
499,0
44.91,0
44.91,0
0,0
89.82,0
588.82,0
of,0
89,0
Idea,0
Monthly Charges,0
Rate Plan Description,0
Enterprise 499,0
WIPRO LTD,0
WIPRO LIMITED,0
Account No.:,0
1.00E+11,0
Charges for Mobile No.,0
8722934739,0
03-May-2018 - 31-May-2018,0
Description,0
Premium NO. Charges,0
Plan Enrollment Fees,0
Activation Fee,0
Description,0
RSIOO Disc for 6 mth N499,0
Central CST,0
State CST/ UTGST,0
IGST,0
TotalTax,0
Startdate,0
Validity(days),0
Page 51,0
439905649,0
01-uun-2018,0
466.81,0
466.81,0
0,0
0,0
0,0
0,0
-93.55,0
-93.55,0
33.59,0
33.59,0
0,0
67.18,0
440.44,0
of,0
89,0
Idea,0
Monthly Charges,0
Rate Plan Description,0
Enterprise 499,0
WIPRO LTD,0
WIPRO LIMITED,0
Account No.:,0
1.00E+11,0
Charges for Mobile No.,0
8722991313,0
03-May-2018 - 31-May-2018,0
Description,0
Premium NO. Charges,0
Plan Enrollment Fees,0
Activation Fee,0
Description,0
RSIOO Disc for 6 mth N499,0
Central CST,0
State CST/ UTGST,0
IGST,0
TotalTax,0
Startdate,0
Validity(days),0
Page 52,0
439905649,0
01-uun-2018,0
466.81,0
466.81,0
0,0
0,0
0,0
0,0
-93.55,0
-93.55,0
33.59,0
33.59,0
0,0
67.18,0
440.44,0
of,0
89,0
Idea,0
Monthly Charges,0
Rate Plan Description,0
Enterprise 499,0
WIPRO LTD,0
WIPRO LIMITED,0
Account No.:,0
1.00E+11,0
Charges for Mobile No.,0
8722934963,0
03-May-2018 - 31-May-2018,0
Description,0
Premium NO. Charges,0
Plan Enrollment Fees,0
Activation Fee,0
Description,0
RSIOO Disc for 6 mth N499,0
Central CST,0
State CST/ UTGST,0
IGST,0
TotalTax,0
Startdate,0
Validity(days),0
Page 53,0
439905649,0
01-uun-2018,0
466.81,0
466.81,0
0,0
0,0
0,0
0,0
-93.55,0
-93.55,0
33.59,0
33.59,0
0,0
67.18,0
440.44,0
of,0
89,0
Idea,0
Monthly Charges,0
Rate Plan Description,0
Enterprise 499,0
WIPRO LTD,0
WIPRO LIMITED,0
Account No.:,0
1.00E+11,0
Charges for Mobile No.,0
8722938890,0
03-May-2018 - 31-May-2018,0
439905649,0
01-uun-2018,0
466.81,0
466.81,0
Roaming Charges,0
Roaming,0
Circle Name,0
DELHI,0
Duration,0
11:30,0
Incoming Outgoing,0
Call Charges Call Charges,0
SMS,0
Charges,0
0,0
GPRS,0
0,0
Free Airtime,0
Vol/Dur,0
0:00,0
GPRS,0
Charges,0
0,0
Free Units,0
GRPS(Vol/Dur),0
0,0
Charges,0
0.25,0
Charges Charges,0
0,0
0,0
0.25,0
Description,0
Premium No. Charges,0
Plan Enrollment Fees,0
Activation Fee,0
Description,0
RSIOO Disc for 6 mth N499,0
Central CST,0
State GST/ UTGST,0
IGST,0
TotalTax,0
Startdate,0
Validity(days),0
Page 54,0
of,0
0,0
0,0
0,0
0,0
0,0
0,0
-93.55,0
-93.55,0
0,0
33.59,0
33.59,0
0,0
67.18,0
440.44,0
89,0
From :,0
To:,0
Subject ;,0
Date:,0
Attachments:,0
I mportance:,0
"Hi Team,",0
"Monday. February 18, 2019 Hi.'",0
Many thanks!,0
Adi,0
Maroc,0
Idea,0
Roaming Call Details,0
"DELHI Circle Usage,Calls",0
Itemized Details for Mobile No. 8722938890,0
Account No.:,0
Called,0
0180030109679 out,0
8826495074,0
Out,0
8826495074,0
Out,0
WIPRO LTD,0
WIPRO LIMITED,0
1.00E+11,0
439905649,0
1-Jun-18,0
Called,0
9.20E+11,0
9350505031,0
9350505031,0
8213029157,0
5933500,0
9891237172,0
Out,0
Out,0
Out,0
out,0
Duration,0
mm:SS,0
0:11,0
0:14,0
1:39,0
0,0
o_oo,0
0,0
0,0
NO.,0
29-May-18,0
30-May-18,0
30.May.18,0
14Mav18,0
Destination,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
Destination,0
IDEA DELHI,0
Time,0
Time,0
Duration,0
mm:SS,0
4:24,0
3:38,0
0:40,0
4,0
14-May-18,0
24-May-18,0
2zVMav18,0
29.M 18,0
Destination,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
Time,0
"DELHI Circle Usage,SMS",0
14.Mav18,0
14M 18,0
Destination Time,0
IDEA DELHI,0
IDEA DELHI,0
Volume,0
5933500,0
Volume,0
T Ota I,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
Page 55,0
of,0
0,0
89,0
Idea,0
Monthly Charges,0
Rate Plan Description,0
Enterprise 499,0
WIPRO LTD,0
WIPRO LIMITED,0
Account No.:,0
1.00E+11,0
Charges for Mobile No.,0
8722935017,0
03-May-2018 - 31-May-2018,0
Description,0
Premium NO. Charges,0
Plan Enrollment Fees,0
Activation Fee,0
Description,0
RSIOO Disc for 6 mth N499,0
Central CST,0
State CST/ UTGST,0
IGST,0
TotalTax,0
Startdate,0
Validity(days),0
Page 56,0
439905649,0
01-uun-2018,0
466.81,0
466.81,0
0,0
0,0
0,0
0,0
-93.55,0
-93.55,0
33.59,0
33.59,0
0,0
67.18,0
440.44,0
of,0
89,0
Idea,0
Monthly Charges,0
Rate Plan Description,0
Enterprise 499,0
WIPRO LTD,0
WIPRO LIMITED,0
Account No.:,0
1.00E+11,0
Charges for Mobile No.,0
8722938828,0
03-May-2018 - 31-May-2018,0
439905649,0
01-uun-2018,0
466.81,0
466.81,0
Roaming Charges,0
Roaming,0
Circle Name,0
DELHI,0
Duration,0
222:50:00,0
Incoming Outgoing,0
Call Charges Call Charges,0
SMS,0
Charges,0
0,0
GPRS,0
0,0
Free Airtime,0
Vol/Dur,0
0:00,0
GPRS,0
Charges,0
0,0
Free Units,0
GRPS(Vol/Dur),0
0,0
Charges,0
0,0
Charges Charges,0
0,0
0,0
0,0
Description,0
Premium No. Charges,0
Plan Enrollment Fees,0
Activation Fee,0
Description,0
RSIOO Disc for 6 mth N499,0
Central CST,0
State GST/ UTGST,0
IGST,0
TotalTax,0
Startdate,0
Validity(days),0
Page 57,0
of,0
0,0
0,0
0,0
0,0
0,0
0,0
-93.55,0
-93.55,0
0,0
33.59,0
33.59,0
0,0
67.18,0
440.44,0
89,0
Idea,0
Roaming Call Details,0
"DELHI Circle Usage,Calls",0
Itemized Details for Mobile No.,0
8722938828,0
Called,0
9.18E+11,0
9.20E+11,0
8861770088,0
8861770088,0
ogggg400600,0
8861770088,0
9.20E+11,0
9315008440,0
9315008440,0
9315008440,0
9315008440,0
9.18E+11,0
9315008440,0
9.20E+11,0
9891237172,0
9.18E+11,0
9315008440,0
9315008440,0
9.20E+11,0
9.20E+11,0
0991129g60g,0
9911299609,0
9.20E+11,0
9911299609,0
1166777118,0
1166777118,0
9958433838,0
9958433838,0
9.18E+11,0
8010039202,0
9.20E+11,0
9953062780,0
9711360168,0
9711360168,0
9811604503,0
9811353949,0
9811017669,0
9.20E+11,0
9315008440,0
9.20E+11,0
1722696814,0
9.20E+11,0
9646622009,0
9.20E+11,0
9811353949,0
9555855787,0
9315008440,0
9.20E+11,0
1129572224,0
1129572226,0
9199112gg609,0
9.20E+11,0
9911299609,0
9.20E+11,0
9811353949,0
8010039202,0
5933500,0
Time,0
17:25:24,0
10:56:09,0
11:26:34,0
132809,0
15:37:56,0
14:01:25,0
16:48:13,0
18:12:28,0
Time,0
Called,0
9818051974,0
9818051974,0
9.18E+11,0
9818051974,0
9818051974,0
9910669986,0
8010039202,0
8010039202,0
9315008440,0
8077019734,0
8077019734,0
9811353949,0
9.20E+11,0
9.20E+11,0
9911299609,0
1145066666,0
9.20E+11,0
9.20E+11,0
9.20E+11,0
9811353949,0
9.20E+11,0
ogg1129960g,0
8076265144,0
8076265144,0
8076265144,0
9.20E+11,0
9.18E+11,0
ogg1129960g,0
9.20E+11,0
9911299609,0
9811604503,0
9811604503,0
9306014670,0
9.18E+11,0
9315008440,0
9911299609,0
9.20E+11,0
1243084432,0
9.18E+11,0
9315008440,0
9811604503,0
9.20E+11,0
9.20E+11,0
9911299609,0
9811604503,0
9811353949,0
9811604503,0
9.18E+11,0
9.20E+11,0
9891237172,0
9.20E+11,0
gigg11299609,0
1722696814,0
9.20E+11,0
8010039202,0
9.18E+11,0
8010039202,0
Account No.:,0
Out,0
Out,0
out,0
out,0
out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
out,0
Out,0
Out,0
Out,0
out,0
Out,0
Out,0
Out,0
out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
WIPRO LTD,0
WIPRO LIMITED,0
1.00E+11,0
439905649,0
1-Jun-18,0
4,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
14-May-18,0
14-May-18,0
IzVMav18,0
14.May;18,0
15-May-18,0
15-May-18,0
15-May-18,0
1öMav18,0
15.May;18,0
15-May-18,0
15Alay-18,0
154„lay-18,0
15-May-18,0
BMav18,0
16.Mav18,0
16-May-18,0
16-May-18,0
16-May-18,0
16-May-18,0
17Xav18,0
17Nav18,0
17Alay-18,0
Imlay-18,0
17-May-18,0
17-May-18,0
18Mav18,0
18.May;18,0
18-May-18,0
18-May-18,0
18-Nlay-18,0
18-May-1B,0
18Mav18,0
21Nay;18,0
21Alay-18,0
22Alay-18,0
22-May-18,0
22-May-18,0
22Mav18,0
23.Mav18,0
23-May-18,0
23Alay-18,0
23-May-18,0
23-May-18,0
23.Mav18,0
23.Mav18,0
24-May-18,0
"24-,May-18",0
24-May-18,0
24-May-18,0
2zVMav18,0
24.May;18,0
25-May-18,0
25Alay-18,0
25-May-18,0
25-May-1B,0
18,0
Destination Time,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
14;26.06,0
1231748,0
123301,0
1320849,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
Out,0
out,0
Out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Out,0
out,0
out,0
Out,0
Out,0
Duration,0
mm:SS,0
0:22,0
0:38,0
5:32,0
3:02,0
2:33,0
0:55,0
0:11,0
1:54,0
1:01,0
2:21,0
0:38,0
1:41,0
3:42,0
0:31,0
1:12,0
0:35,0
0:42,0
0:15,0
0:17,0
0:35,0
2:54,0
1:14,0
3:57,0
0:05,0
3:51,0
0:07,0
1:54,0
1:52,0
0:31,0
0:28,0
1:04,0
0:52,0
0:33,0
0:53,0
0:35,0
5:00,0
1:48,0
1:13,0
0:52,0
6:01,0
2:12,0
3:47,0
6:36,0
0:36,0
0:43,0
2:20,0
2:22,0
0:13,0
2:55,0
2:03,0
0:07,0
2:54,0
0:20,0
1:11,0
1:02,0
Volume,0
0,0
o_oo,0
0,0
0,0
0,0
0,0
O .00,0
0,0
0,0
0,0
0,0
0,0
o_oo,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
o_oo,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NO.,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
92,0
93,0
94,0
95,0
96,0
98,0
99,0
25-May-18,0
25-May-18,0
25.May.18,0
"254.""ay-18",0
25*aay-18,0
25-N1ay-18,0
25-May-18,0
28May.18,0
28.MabE18,0
28-May-18,0
28-May-18,0
28-May-18,0
28-May-18,0
28May.18,0
28.MabE18,0
28-May-18,0
28-May-18,0
28-May-18,0
28-May-18,0
28May.18,0
28.MabE18,0
28-May-18,0
28-May-18,0
28-May-18,0
28-May-18,0
28May.18,0
28.May;18,0
28-May-18,0
28-May-18,0
28-May-18,0
28-May-18,0
28May.18,0
29MabE18,0
29-May-18,0
29-May-18,0
29.May.18,0
29MabE18,0
100 29+81ay-18,0
10t 30-May-18,0
102 30-May-18,0
10330May.18,0
10430.MabE18,0
105 3r>May-18,0
106,0
107 30-May-18,0
10831-May-18,0
1093LMay.18,0
1103VMabE18,0
11131alay-18,0
112 31Alay-18,0
113 31-May-18,0
11431-May-1B,0
115 3LMay.18,0
"1163m."" 18",0
Destination,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
IDEA DELHI,0
